id;session_id;multiplier;win_15;win_20;avg_15;avg_20;ev_15;ev_20;signal;ev_15_2.0;ev_20_2.0;;
5476;AUTO;1.38;0;0;0
5477;AUTO;2.1;0;0;0
5478;AUTO;1.15;0;0;0
5479;AUTO;1;0;0;0
5480;AUTO;1.06;0;0;0
5481;AUTO;16.45;0;0;0
5482;AUTO;1;0;0;0
5483;AUTO;1;0;0;0
5484;AUTO;1.22;0;0;0
5485;AUTO;3.1;0;0;0
5486;AUTO;1.13;0;0;0
5487;AUTO;1.37;0;0;0
5488;AUTO;7.49;0;0;0
5489;AUTO;1.81;0;0;0
5490;AUTO;1.06;0;0;0
5491;AUTO;2.67;0;0;0
5492;AUTO;1.3;0;0;0
5493;AUTO;1.65;0;0;0
5494;AUTO;3.27;0;0;0
5495;AUTO;1.06;0;0;0
5496;AUTO;1.55;0;0;0
5497;AUTO;3.5;0;0;0
5498;AUTO;1.51;0;0;0
5499;AUTO;1.39;0;0;0
5500;AUTO;1.43;0;0;0
5501;AUTO;2.64;0;0;0
5502;AUTO;6.13;0;0;0
5503;AUTO;2.73;0;0;0
5504;AUTO;1.15;0;0;0
5505;AUTO;1.6;0;0;0
5506;AUTO;22.07;0;0;0
5507;AUTO;12.86;0;0;0
5508;AUTO;1.83;0;0;0
5509;AUTO;14.66;0;0;0
5510;AUTO;1.61;0;0;0
5511;AUTO;1.46;0;0;0
5512;AUTO;2.93;0;0;0
5513;AUTO;1.24;0;0;0
5514;AUTO;1.33;0;0;0
5515;AUTO;5.16;0;0;0
5516;AUTO;1.21;0;0;0
5517;AUTO;1.5;0;0;0
5518;AUTO;2.38;0;0;0
5519;AUTO;2.08;0;0;0
5520;AUTO;1.91;0;0;0
5521;AUTO;2.77;0;0;0
5522;AUTO;1.01;0;0;0
5523;AUTO;2.97;0;0;0
5524;AUTO;1.11;0;0;0
5525;AUTO;1.05;0;0;0
5526;AUTO;31.94;0;0;0
5527;AUTO;1.15;0;0;0
5528;AUTO;1.2;0;0;0
5529;AUTO;1;0;0;0
5530;AUTO;13.47;0;0;0
5531;AUTO;2.19;0;0;0
5532;AUTO;1.64;0;0;0
5533;AUTO;1.05;0;0;0
5534;AUTO;1.88;0;0;0
5535;AUTO;3.52;0;0;0
5536;AUTO;5.87;0;0;0
5537;AUTO;1.97;0;0;0
5538;AUTO;2.38;0;0;0
5539;AUTO;8.48;0;0;0
5540;AUTO;1.46;0;0;0
5541;AUTO;1.76;0;0;0
5542;AUTO;1.27;0;0;0
5543;AUTO;2.72;0;0;0
5544;AUTO;12.42;0;0;0
5545;AUTO;1.63;0;0;0
5546;AUTO;19.93;0;0;0
5547;AUTO;3.19;0;0;0
5548;AUTO;1.2;0;0;0
5549;AUTO;1.3;0;0;0
5550;AUTO;4.81;0;0;0
5551;AUTO;3.23;0;0;0
5552;AUTO;1.21;0;0;0
5553;AUTO;1.04;0;0;0
5554;AUTO;1.13;0;0;0
5555;AUTO;1.69;0;0;0
5556;AUTO;3.33;0;0;0
5557;AUTO;1;0;0;0
5558;AUTO;41.92;0;0;0
5559;AUTO;1.86;0;0;0
5560;AUTO;3.92;0;0;0
5561;AUTO;1.21;0;0;0
5562;AUTO;16.77;0;0;0
5563;AUTO;1.1;0;0;0
5564;AUTO;1.32;0;0;0
5565;AUTO;30.7;0;0;0
5566;AUTO;1.27;0;0;0
5567;AUTO;12.84;0;0;0
5568;AUTO;5.43;0;0;0
5569;AUTO;1.83;0;0;0
5570;AUTO;1;0;0;0
5571;AUTO;1.45;0;0;0
5572;AUTO;2.09;0;0;0
5573;AUTO;6.05;0;0;0
5574;AUTO;1.15;0;0;0
5575;AUTO;2.09;0;0;0
5576;AUTO;1.86;0;0;0
5577;AUTO;1.3;0;0;0
5578;AUTO;1.28;0;0;0
5579;AUTO;44.17;0;0;0
5580;AUTO;21.36;0;0;0
5581;AUTO;2.47;0;0;0
5582;AUTO;20.04;0;0;0
5583;AUTO;1.93;0;0;0
5584;AUTO;2.55;0;0;0
5585;AUTO;1.04;0;0;0
5586;AUTO;2.04;0;0;0
5587;AUTO;174.13;0;0;0
5588;AUTO;1.17;0;0;0
5589;AUTO;2.24;0;0;0
5590;AUTO;1.29;0;0;0
5591;AUTO;3.53;0;0;0
5592;AUTO;1.27;0;0;0
5593;AUTO;33.88;0;0;0
5594;AUTO;1;0;0;0
5595;AUTO;2.78;0;0;0
5596;AUTO;1.1;0;0;0
5597;AUTO;3.24;0;0;0
5598;AUTO;3.22;0;0;0
5599;AUTO;1.15;0;0;0
5600;AUTO;1.4;0;0;0
5601;AUTO;7.74;0;0;0
5602;AUTO;2.06;0;0;0
5603;AUTO;1.62;0;0;0
5604;AUTO;16.23;0;0;0
5605;AUTO;1.39;0;0;0
5606;AUTO;2.11;0;0;0
5607;AUTO;1.83;0;0;0
5608;AUTO;1;0;0;0
5609;AUTO;1;0;0;0
5610;AUTO;7.21;0;0;0
5611;AUTO;1.64;0;0;0
5612;AUTO;1.28;0;0;0
5613;AUTO;2.39;0;0;0
5614;AUTO;8.3;0;0;0
5615;AUTO;2.95;0;0;0
5616;AUTO;1.46;0;0;0
5617;AUTO;1.18;0;0;0
5618;AUTO;3.14;0;0;0
5619;AUTO;1.23;0;0;0
5620;AUTO;2.47;0;0;0
5621;AUTO;1.79;0;0;0
5622;AUTO;18.64;0;0;0
5623;AUTO;2.85;0;0;0
5624;AUTO;1.94;0;0;0
5625;AUTO;5.22;0;0;0
5626;AUTO;4.09;0;0;0
5627;AUTO;1.17;0;0;0
5628;AUTO;1.54;0;0;0
5629;AUTO;1.24;0;0;0
5630;AUTO;5.28;0;0;0
5631;AUTO;7.8;0;0;0
5632;AUTO;1;0;0;0
5633;AUTO;6.7;0;0;0
5634;AUTO;3.67;0;0;0
5635;AUTO;9.94;0;0;0
5636;AUTO;1.86;0;0;0
5637;AUTO;1.8;0;0;0
5638;AUTO;8.63;0;0;0
5639;AUTO;1.49;0;0;0
5640;AUTO;1.23;0;0;0
5641;AUTO;1.27;0;0;0
5642;AUTO;1.52;0;0;0
5643;AUTO;1.28;0;0;0
5644;AUTO;1.01;0;0;0
5645;AUTO;3.54;0;0;0
5646;AUTO;1;0;0;0
5647;AUTO;2.72;0;0;0
5648;AUTO;2.25;0;0;0
5649;AUTO;2.06;0;0;0
5650;AUTO;10.91;0;0;0
5651;AUTO;1.68;0;0;0
5652;AUTO;1.99;0;0;0
5653;AUTO;1.15;0;0;0
5654;AUTO;3.99;0;0;0
5655;AUTO;1.47;0;0;0
5656;AUTO;1.52;0;0;0
5657;AUTO;1.54;0;0;0
5658;AUTO;3.26;0;0;0
5659;AUTO;2.13;0;0;0
5660;AUTO;1.03;0;0;0
5661;AUTO;1.12;0;0;0
5662;AUTO;85.27;0;0;0
5663;AUTO;1.8;0;0;0
5664;AUTO;1.45;0;0;0
5665;AUTO;1;0;0;0
5666;AUTO;1.06;0;0;0
5667;AUTO;10.95;0;0;0
5668;AUTO;2.85;0;0;0
5669;AUTO;1.17;0;0;0
5670;AUTO;1.15;0;0;0
5671;AUTO;1.29;0;0;0
5672;AUTO;3.66;0;0;0
5673;AUTO;1.28;0;0;0
5674;AUTO;6.61;0;0;0
5675;AUTO;1.49;0;0;0
5676;AUTO;1.12;0;0;0
5677;AUTO;1.13;0;0;0
5678;AUTO;1.04;0;0;0
5679;AUTO;1.3;0;0;0
5680;AUTO;4.76;0;0;0
5681;AUTO;4.81;0;0;0
5682;AUTO;12.54;0;0;0
5683;AUTO;27.27;0;0;0
5684;AUTO;1.08;0;0;0
5685;AUTO;1.04;0;0;0
5686;AUTO;5.92;0;0;0
5687;AUTO;3.89;0;0;0
5688;AUTO;1.68;0;0;0
5689;AUTO;1.54;0;0;0
5690;AUTO;2.91;0;0;0
5691;AUTO;1.05;0;0;0
5692;AUTO;31.05;0;0;0
5693;AUTO;1.05;0;0;0
5694;AUTO;65.3;0;0;0
5695;AUTO;244.69;0;0;0
5696;AUTO;1;0;0;0
5697;AUTO;1.36;0;0;0
5698;AUTO;20.17;0;0;0
5699;AUTO;1.68;0;0;0
5700;AUTO;1.15;0;0;0
5701;AUTO;1.58;0;0;0
5702;AUTO;1.04;0;0;0
5703;AUTO;3.05;0;0;0
5704;AUTO;1.6;0;0;0
5705;AUTO;1.1;0;0;0
5706;AUTO;1.09;0;0;0
5707;AUTO;1.5;0;0;0
5708;AUTO;4.11;0;0;0
5709;AUTO;3.12;0;0;0
5710;AUTO;25.61;0;0;0
5711;AUTO;15.81;0;0;0
5712;AUTO;5.62;0;0;0
5713;AUTO;1.09;0;0;0
5714;AUTO;2.07;0;0;0
5715;AUTO;1.24;0;0;0
5716;AUTO;1.07;0;0;0
5717;AUTO;3.65;0;0;0
5718;AUTO;1.12;0;0;0
5719;AUTO;1.01;0;0;0
5720;AUTO;5.94;0;0;0
5721;AUTO;2.9;0;0;0
5722;AUTO;1.02;0;0;0
5723;AUTO;1.29;0;0;0
5724;AUTO;1.98;0;0;0
5725;AUTO;2.41;0;0;0
5726;AUTO;59.34;0;0;0
5727;AUTO;1.49;0;0;0
5728;AUTO;2.4;0;0;0
5729;AUTO;15.88;0;0;0
5730;AUTO;1.61;0;0;0
5731;AUTO;2.15;0;0;0
5732;AUTO;1.21;0;0;0
5733;AUTO;1.64;0;0;0
5734;AUTO;2.12;0;0;0
5735;AUTO;2.42;0;0;0
5736;AUTO;1.97;0;0;0
5737;AUTO;1.04;0;0;0
5738;AUTO;4.02;0;0;0
5739;AUTO;2.84;0;0;0
5740;AUTO;1.1;0;0;0
5741;AUTO;1.62;0;0;0
5742;AUTO;3.94;0;0;0
5743;AUTO;55.63;0;0;0
5744;AUTO;1.56;0;0;0
5745;AUTO;1.13;0;0;0
5746;AUTO;1.81;0;0;0
5747;AUTO;1.7;0;0;0
5748;AUTO;1.08;0;0;0
5749;AUTO;9.42;0;0;0
5750;AUTO;1.08;0;0;0
5751;AUTO;3.42;0;0;0
5752;AUTO;2.61;0;0;0
5753;AUTO;1.64;0;0;0
5754;AUTO;16.15;0;0;0
5755;AUTO;3.4;0;0;0
5756;AUTO;3.69;0;0;0
5757;AUTO;14.2;0;0;0
5758;AUTO;1.8;0;0;0
5759;AUTO;1.7;0;0;0
5760;AUTO;16.85;0;0;0
5761;AUTO;1.76;0;0;0
5762;AUTO;1.2;0;0;0
5763;AUTO;1.1;0;0;0
5764;AUTO;1.66;0;0;0
5765;AUTO;1.68;0;0;0
5766;AUTO;5.44;0;0;0
5767;AUTO;1.07;0;0;0
5768;AUTO;1.31;0;0;0
5769;AUTO;3.31;0;0;0
5770;AUTO;1.05;0;0;0
5771;AUTO;54.23;0;0;0
5772;AUTO;1.42;0;0;0
5773;AUTO;1.03;0;0;0
5774;AUTO;1.49;0;0;0
5775;AUTO;1.31;0;0;0
5776;AUTO;1;0;0;0
5777;AUTO;1.2;0;0;0
5778;AUTO;1.04;0;0;0
5779;AUTO;1;0;0;0
5780;AUTO;5.88;0;0;0
5781;AUTO;2.45;0;0;0
5782;AUTO;4.64;0;0;0
5783;AUTO;1.02;0;0;0
5784;AUTO;2.03;0;0;0
5785;AUTO;2.78;0;0;0
5786;AUTO;21.6;0;0;0
5787;AUTO;1.02;0;0;0
5788;AUTO;1.25;0;0;0
5789;AUTO;2.63;0;0;0
5790;AUTO;5.82;0;0;0
5791;AUTO;2.37;0;0;0
5792;AUTO;4.2;0;0;0
5793;AUTO;1.1;0;0;0
5794;AUTO;6.22;0;0;0
5795;AUTO;1.34;0;0;0
5796;AUTO;2.01;0;0;0
5797;AUTO;3.85;0;0;0
5798;AUTO;2.96;0;0;0
5799;AUTO;20.55;0;0;0
5800;AUTO;1.15;0;0;0
5801;AUTO;8.75;0;0;0
5802;AUTO;1.18;0;0;0
5803;AUTO;2.1;0;0;0
5804;AUTO;1.1;0;0;0
5805;AUTO;1.15;0;0;0
5806;AUTO;1.73;0;0;0
5807;AUTO;1;0;0;0
5808;AUTO;39.97;0;0;0
5809;AUTO;1.1;0;0;0
5810;AUTO;1.28;0;0;0
5811;AUTO;1.55;0;0;0
5812;AUTO;1.58;0;0;0
5813;AUTO;9.22;0;0;0
5814;AUTO;2.63;0;0;0
5815;AUTO;1.39;0;0;0
5816;AUTO;1.81;0;0;0
5817;AUTO;2.08;0;0;0
5818;AUTO;6.02;0;0;0
5819;AUTO;2.46;0;0;0
5820;AUTO;4.4;0;0;0
5821;AUTO;1.28;0;0;0
5822;AUTO;2.06;0;0;0
5823;AUTO;1.07;0;0;0
5824;AUTO;2.73;0;0;0
5825;AUTO;3.65;0;0;0
5826;AUTO;239.38;0;0;0
5827;AUTO;6.03;0;0;0
5828;AUTO;3.53;0;0;0
5829;AUTO;2.5;0;0;0
5830;AUTO;2.4;0;0;0
5831;AUTO;1.24;0;0;0
5832;AUTO;5.68;0;0;0
5833;AUTO;4.28;0;0;0
5834;AUTO;7.28;0;0;0
5835;AUTO;3.08;0;0;0
5836;AUTO;3.8;0;0;0
5837;AUTO;1.1;0;0;0
5838;AUTO;2.03;0;0;0
5839;AUTO;1.12;0;0;0
5840;AUTO;2.42;0;0;0
5841;AUTO;1.85;0;0;0
5842;AUTO;10.35;0;0;0
5843;AUTO;1;0;0;0
5844;AUTO;1.53;0;0;0
5845;AUTO;6.43;0;0;0
5846;AUTO;2.25;0;0;0
5847;AUTO;1.83;0;0;0
5848;AUTO;9.39;0;0;0
5849;AUTO;1;0;0;0
5850;AUTO;72.21;0;0;0
5851;AUTO;1.01;0;0;0
5852;AUTO;6.64;0;0;0
5853;AUTO;13.91;0;0;0
5854;AUTO;1.35;0;0;0
5855;AUTO;2.05;0;0;0
5856;AUTO;1.97;0;0;0
5857;AUTO;7.43;0;0;0
5858;AUTO;4.67;0;0;0
5859;AUTO;1.93;0;0;0
5860;AUTO;2.16;0;0;0
5861;AUTO;2.81;0;0;0
5862;AUTO;4.37;0;0;0
5863;AUTO;2.24;0;0;0
5864;AUTO;3.95;0;0;0
5865;AUTO;2.91;0;0;0
5866;AUTO;1.57;0;0;0
5867;AUTO;5.17;0;0;0
5868;AUTO;1.67;0;0;0
5869;AUTO;2.46;0;0;0
5870;AUTO;1.59;0;0;0
5871;AUTO;1.51;0;0;0
5872;AUTO;3.43;0;0;0
5873;AUTO;1.34;0;0;0
5874;AUTO;1;0;0;0
5875;AUTO;1.08;0;0;0
5876;AUTO;21.63;0;0;0
5877;AUTO;2.1;0;0;0
5878;AUTO;1.38;0;0;0
5879;AUTO;62;0;0;0
5880;AUTO;1.34;0;0;0
5881;AUTO;3.67;0;0;0
5882;AUTO;1.08;0;0;0
5883;AUTO;1.23;0;0;0
5884;AUTO;1.31;0;0;0
5885;AUTO;6.07;0;0;0
5886;AUTO;2.92;0;0;0
5887;AUTO;1.43;0;0;0
5888;AUTO;13.44;0;0;0
5889;AUTO;1.48;0;0;0
5890;AUTO;1.19;0;0;0
5891;AUTO;1.04;0;0;0
5892;AUTO;1.84;0;0;0
5893;AUTO;7.91;0;0;0
5894;AUTO;2.36;0;0;0
5895;AUTO;1.78;0;0;0
5896;AUTO;2.6;0;0;0
5897;AUTO;1.83;0;0;0
5898;AUTO;30.14;0;0;0
5899;AUTO;4.18;0;0;0
5900;AUTO;4.18;0;0;0
5901;AUTO;2.04;0;0;0
5902;AUTO;2.15;0;0;0
5903;AUTO;6.7;0;0;0
5904;AUTO;3.91;0;0;0
5905;AUTO;2.87;0;0;0
5906;AUTO;2.68;0;0;0
5907;AUTO;2.34;0;0;0
5908;AUTO;3.4;0;0;0
5909;AUTO;493.72;0;0;0
5910;AUTO;2.63;0;0;0
5911;AUTO;2.02;0;0;0
5912;AUTO;1.1;0;0;0
5913;AUTO;9.26;0;0;0
5914;AUTO;1.95;0;0;0
5915;AUTO;5.87;0;0;0
5916;AUTO;2.06;0;0;0
5917;AUTO;2.1;0;0;0
5918;AUTO;4.74;0;0;0
5919;AUTO;1;0;0;0
5920;AUTO;1.25;0;0;0
5921;AUTO;2.81;0;0;0
5922;AUTO;1.15;0;0;0
5923;AUTO;1.16;0;0;0
5924;AUTO;3.06;0;0;0
5925;AUTO;1.65;0;0;0
5926;AUTO;2.5;0;0;0
5927;AUTO;1.32;0;0;0
5928;AUTO;13.29;0;0;0
5929;AUTO;1.44;0;0;0
5930;AUTO;1.75;0;0;0
5931;AUTO;1.36;0;0;0
5932;AUTO;1.61;0;0;0
5933;AUTO;1.07;0;0;0
5934;AUTO;4.35;0;0;0
5935;AUTO;1.38;0;0;0
5936;AUTO;1.46;0;0;0
5937;AUTO;1;0;0;0
5938;AUTO;3.68;0;0;0
5939;AUTO;1.66;0;0;0
5940;AUTO;1.11;0;0;0
5941;AUTO;1.69;0;0;0
5942;AUTO;1.78;0;0;0
5943;AUTO;2.5;0;0;0
5944;AUTO;1.6;0;0;0
5945;AUTO;1.68;0;0;0
5946;AUTO;2.82;0;0;0
5947;AUTO;1.48;0;0;0
5948;AUTO;10.22;0;0;0
5949;AUTO;2.58;0;0;0
5950;AUTO;1.15;0;0;0
5951;AUTO;111.85;0;0;0
5952;AUTO;2.36;0;0;0
5953;AUTO;2.55;0;0;0
5954;AUTO;189.12;0;0;0
5955;AUTO;24.09;0;0;0
5956;AUTO;22.41;0;0;0
5957;AUTO;13.96;0;0;0
5958;AUTO;1.25;0;0;0
5959;AUTO;1.43;0;0;0
5960;AUTO;2.79;0;0;0
5961;AUTO;1.34;0;0;0
5962;AUTO;77.64;0;0;0
5963;AUTO;1;0;0;0
5964;AUTO;1;0;0;0
5965;AUTO;2.79;0;0;0
5966;AUTO;1.53;0;0;0
5967;AUTO;1.9;0;0;0
5968;AUTO;8.76;0;0;0
5969;AUTO;1.96;0;0;0
5970;AUTO;2.88;0;0;0
5971;AUTO;1.78;0;0;0
5972;AUTO;8.98;0;0;0
5973;AUTO;84.65;0;0;0
5974;AUTO;1;0;0;0
5975;AUTO;1;0;0;0
5976;AUTO;18.2;0;0;0
5977;AUTO;1.57;0;0;0
5978;AUTO;3.27;0;0;0
5979;AUTO;1.64;0;0;0
5980;AUTO;2.31;0;0;0
5981;AUTO;1.13;0;0;0
5982;AUTO;2.23;0;0;0
5983;AUTO;1.09;0;0;0
5984;AUTO;22.13;0;0;0
5985;AUTO;1.62;0;0;0
5986;AUTO;1.89;0;0;0
5987;AUTO;1;0;0;0
5988;AUTO;1.17;0;0;0
5989;AUTO;7.18;0;0;0
5990;AUTO;2.82;0;0;0
5991;AUTO;2.18;0;0;0
5992;AUTO;1.3;0;0;0
5993;AUTO;1.06;0;0;0
5994;AUTO;41.99;0;0;0
5995;AUTO;3.58;0;0;0
5996;AUTO;2.9;0;0;0
5997;AUTO;1.47;0;0;0
5998;AUTO;1.02;0;0;0
5999;AUTO;3.05;0;0;0
6000;AUTO;1.02;0;0;0
6001;AUTO;3.68;0;0;0
6002;AUTO;1.39;0;0;0
6003;AUTO;1.15;0;0;0
6004;AUTO;1.68;0;0;0
6005;AUTO;1.19;0;0;0
6006;AUTO;1.67;0;0;0
6007;AUTO;1.57;0;0;0
6008;AUTO;8.41;0;0;0
6009;AUTO;4.23;0;0;0
6010;AUTO;11.95;0;0;0
6011;AUTO;8;0;0;0
6012;AUTO;1.52;0;0;0
6013;AUTO;3.47;0;0;0
6014;AUTO;1.64;0;0;0
6015;AUTO;1.46;0;0;0
6016;AUTO;1.58;0;0;0
6017;AUTO;1.38;0;0;0
6018;AUTO;8.01;0;0;0
6019;AUTO;1.3;0;0;0
6020;AUTO;7.45;0;0;0
6021;AUTO;1.03;0;0;0
6022;AUTO;14.58;0;0;0
6023;AUTO;3.63;0;0;0
6024;AUTO;1.26;0;0;0
6025;AUTO;1.12;0;0;0
6026;AUTO;2.98;0;0;0
6027;AUTO;1.95;0;0;0
6028;AUTO;3.51;0;0;0
6029;AUTO;1.81;0;0;0
6030;AUTO;1.13;0;0;0
6031;AUTO;3.94;0;0;0
6032;AUTO;1.44;0;0;0
6033;AUTO;1.35;0;0;0
6034;AUTO;1.84;0;0;0
6035;AUTO;2.38;0;0;0
6036;AUTO;5.42;0;0;0
6037;AUTO;1.27;0;0;0
6038;AUTO;4.17;0;0;0
6039;AUTO;2.35;0;0;0
6040;AUTO;1.52;0;0;0
6041;AUTO;1;0;0;0
6042;AUTO;35.61;0;0;0
6043;AUTO;1;0;0;0
6044;AUTO;1.17;0;0;0
6045;AUTO;209.7;0;0;0
6046;AUTO;5.13;0;0;0
6047;AUTO;2.57;0;0;0
6048;AUTO;1.77;0;0;0
6049;AUTO;2.7;0;0;0
6050;AUTO;1.17;0;0;0
6051;AUTO;18.06;0;0;0
6052;AUTO;1.28;0;0;0
6053;AUTO;26.65;0;0;0
6054;AUTO;1.32;0;0;0
6055;AUTO;17.48;0;0;0
6056;AUTO;1.65;0;0;0
6057;AUTO;2.07;0;0;0
6058;AUTO;6.27;0;0;0
6059;AUTO;1.82;0;0;0
6060;AUTO;2.26;0;0;0
6061;AUTO;6.09;0;0;0
6062;AUTO;1.33;0;0;0
6063;AUTO;1.84;0;0;0
6064;AUTO;1.1;0;0;0
6065;AUTO;1.15;0;0;0
6066;AUTO;1.6;0;0;0
6067;AUTO;3.4;0;0;0
6068;AUTO;1.55;0;0;0
6069;AUTO;1.07;0;0;0
6070;AUTO;2.61;0;0;0
6071;AUTO;2.79;0;0;0
6072;AUTO;4.97;0;0;0
6073;AUTO;1.25;0;0;0
6074;AUTO;2.18;0;0;0
6075;AUTO;1.01;0;0;0
6076;AUTO;1.27;0;0;0
6077;AUTO;1.07;0;0;0
6078;AUTO;1.27;0;0;0
6079;AUTO;1.89;0;0;0
6080;AUTO;1.01;0;0;0
6081;AUTO;19.24;0;0;0
6082;AUTO;4.64;0;0;0
6083;AUTO;1.18;0;0;0
6084;AUTO;2.08;0;0;0
6085;AUTO;1.1;0;0;0
6086;AUTO;1.68;0;0;0
6087;AUTO;49.19;0;0;0
6088;AUTO;1.76;0;0;0
6089;AUTO;2.96;0;0;0
6090;AUTO;2.25;0;0;0
6091;AUTO;1.82;0;0;0
6092;AUTO;1.16;0;0;0
6093;AUTO;1.77;0;0;0
6094;AUTO;1.9;0;0;0
6095;AUTO;2.3;0;0;0
6096;AUTO;1.07;0;0;0
6097;AUTO;2.93;0;0;0
6098;AUTO;2.12;0;0;0
6099;AUTO;1.19;0;0;0
6100;AUTO;1.46;0;0;0
6101;AUTO;1.22;0;0;0
6102;AUTO;5.38;0;0;0
6103;AUTO;1.05;0;0;0
6104;AUTO;2.36;0;0;0
6105;AUTO;2.14;0;0;0
6106;AUTO;1;0;0;0
6107;AUTO;1.32;0;0;0
6108;AUTO;4.23;0;0;0
6109;AUTO;1.63;0;0;0
6110;AUTO;25;0;0;0
6111;AUTO;2.04;0;0;0
6112;AUTO;2.31;0;0;0
6113;AUTO;2.6;0;0;0
6114;AUTO;1.13;0;0;0
6115;AUTO;1.2;0;0;0
6116;AUTO;1.59;0;0;0
6117;AUTO;1.62;0;0;0
6118;AUTO;2.26;0;0;0
6119;AUTO;2.4;0;0;0
6120;AUTO;1.77;0;0;0
6121;AUTO;2.96;0;0;0
6122;AUTO;1.1;0;0;0
6123;AUTO;2.2;0;0;0
6124;AUTO;1.41;0;0;0
6125;AUTO;22.84;0;0;0
6126;AUTO;1.12;0;0;0
6127;AUTO;1.36;0;0;0
6128;AUTO;6.33;0;0;0
6129;AUTO;28.5;0;0;0
6130;AUTO;1.45;0;0;0
6131;AUTO;1.84;0;0;0
6132;AUTO;2;0;0;0
6133;AUTO;3.18;0;0;0
6134;AUTO;1.21;0;0;0
6135;AUTO;2.67;0;0;0
6136;AUTO;2.18;0;0;0
6137;AUTO;1.91;0;0;0
6138;AUTO;1.92;0;0;0
6139;AUTO;1.54;0;0;0
6140;AUTO;4.2;0;0;0
6141;AUTO;2.15;0;0;0
6142;AUTO;2.98;0;0;0
6143;AUTO;1.13;0;0;0
6144;AUTO;1.77;0;0;0
6145;AUTO;1;0;0;0
6146;AUTO;1.24;0;0;0
6147;AUTO;62.14;0;0;0
6148;AUTO;2.89;0;0;0
6149;AUTO;4.06;0;0;0
6150;AUTO;2.91;0;0;0
6151;AUTO;2.35;0;0;0
6152;AUTO;2.09;0;0;0
6153;AUTO;1.85;0;0;0
6154;AUTO;1.21;0;0;0
6155;AUTO;6.71;0;0;0
6156;AUTO;1.06;0;0;0
6157;AUTO;1.55;0;0;0
6158;AUTO;1.67;0;0;0
6159;AUTO;2.46;0;0;0
6160;AUTO;2.31;0;0;0
6161;AUTO;2.29;0;0;0
6162;AUTO;1.46;0;0;0
6163;AUTO;2.03;0;0;0
6164;AUTO;1.29;0;0;0
6165;AUTO;1.31;0;0;0
6166;AUTO;1.2;0;0;0
6167;AUTO;1;0;0;0
6168;AUTO;1.47;0;0;0
6169;AUTO;83.2;0;0;0
6170;AUTO;1.48;0;0;0
6171;AUTO;21.15;0;0;0
6172;AUTO;1.48;0;0;0
6173;AUTO;1.67;0;0;0
6174;AUTO;1.21;0;0;0
6175;AUTO;4.62;0;0;0
6176;AUTO;1.14;0;0;0
6177;AUTO;1;0;0;0
6178;AUTO;7.93;0;0;0
6179;AUTO;1.77;0;0;0
6180;AUTO;35.63;0;0;0
6181;AUTO;4.42;0;0;0
6182;AUTO;11.35;0;0;0
6183;AUTO;1.76;0;0;0
6184;AUTO;32.61;0;0;0
6185;AUTO;3.18;0;0;0
6186;AUTO;1.98;0;0;0
6187;AUTO;4.73;0;0;0
6188;AUTO;2.65;0;0;0
6189;AUTO;1.16;0;0;0
6190;AUTO;1.2;0;0;0
6191;AUTO;1.16;0;0;0
6192;AUTO;1.2;0;0;0
6193;AUTO;1.16;0;0;0
6194;AUTO;10.39;0;0;0
6195;AUTO;5.17;0;0;0
6196;AUTO;13.14;0;0;0
6197;AUTO;1.25;0;0;0
6198;AUTO;1.3;0;0;0
6199;AUTO;1.18;0;0;0
6200;AUTO;2.27;0;0;0
6201;AUTO;1.78;0;0;0
6202;AUTO;1.79;0;0;0
6203;AUTO;119.21;0;0;0
6204;AUTO;1.69;0;0;0
6205;AUTO;4.07;0;0;0
6206;AUTO;1;0;0;0
6207;AUTO;5.67;0;0;0
6208;AUTO;6.93;0;0;0
6209;AUTO;6.34;0;0;0
6210;AUTO;2.6;0;0;0
6211;AUTO;3.59;0;0;0
6212;AUTO;2.17;0;0;0
6213;AUTO;2.03;0;0;0
6214;AUTO;6.05;0;0;0
6215;AUTO;3.64;0;0;0
6216;AUTO;1.09;0;0;0
6217;AUTO;1.37;0;0;0
6218;AUTO;4.74;0;0;0
6219;AUTO;1.77;0;0;0
6220;AUTO;1.33;0;0;0
6221;AUTO;10;0;0;0
6222;AUTO;1.09;0;0;0
6223;AUTO;1.23;0;0;0
6224;AUTO;2.09;0;0;0
6225;AUTO;3.76;0;0;0
6226;AUTO;3.65;0;0;0
6227;AUTO;2.06;0;0;0
6228;AUTO;2.02;0;0;0
6229;AUTO;2.16;0;0;0
6230;AUTO;1.88;0;0;0
6231;AUTO;2.08;0;0;0
6232;AUTO;1;0;0;0
6233;AUTO;2.65;0;0;0
6234;AUTO;1.58;0;0;0
6235;AUTO;1.35;0;0;0
6236;AUTO;1.11;0;0;0
6237;AUTO;1.68;0;0;0
6238;AUTO;3.88;0;0;0
6239;AUTO;2.11;0;0;0
6240;AUTO;7.07;0;0;0
6241;AUTO;8.52;0;0;0
6242;AUTO;2.68;0;0;0
6243;AUTO;76;0;0;0
6244;AUTO;1.09;0;0;0
6245;AUTO;6.21;0;0;0
6246;AUTO;16.52;0;0;0
6247;AUTO;2.97;0;0;0
6248;AUTO;8.48;0;0;0
6249;AUTO;1;0;0;0
6250;AUTO;1.42;0;0;0
6251;AUTO;12.59;0;0;0
6252;AUTO;1.39;0;0;0
6253;AUTO;1.95;0;0;0
